DateTimeISO8601,OpType,Concurrency,NodeCount,ConcurrencyCurr,ConcurrencyMean,CountSucc,CountFail,Size,StepDuration[s],DurationSum[s],TPAvg[op/s],TPLast[op/s],BWAvg[MB/s],BWLast[MB/s],DurationAvg[us],DurationMin[us],DurationLoQ[us],DurationMed[us],DurationHiQ[us],DurationMax[us],LatencyAvg[us],LatencyMin[us],LatencyLoQ[us],LatencyMed[us],LatencyHiQ[us],LatencyMax[us]
"2018-10-15T13:29:50,191",CREATE,0,1,1.0,1.0,10,0,100,36.039,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:51,191",CREATE,0,1,1.0,1.0,10,0,100,37.039,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:52,193",CREATE,0,1,1.0,1.0,10,0,100,38.041,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:53,193",CREATE,0,1,1.0,1.0,10,0,100,39.041,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:54,193",CREATE,0,1,1.0,1.0,10,0,100,40.041,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:55,193",CREATE,0,1,1.0,1.0,10,0,100,41.041,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:56,193",CREATE,0,1,1.0,1.0,10,0,100,42.041,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:29:57,193",CREATE,0,1,1.0,1.0,10,0,100,43.041,1.1E-4,1106806.8622025456,1.0,1.1068068622025456E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:30:04,287",CREATE,0,1,1.0,1.0,0,0,0,0.045,0.0,0.0,0.0,0.0,0.0,NaN,9223372036854775807,0,0,0,-9223372036854775808,NaN,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:30:05,284",CREATE,0,1,1.0,1.0,1,0,10,1.045,1.1E-5,1.282051282051282E7,0.0,1.282051282051282E8,0.0,11.0,11,0,0,0,11,10.0,10,0,0,0,10
"2018-10-15T13:30:06,293",CREATE,0,1,1.0,1.0,2,0,20,2.054,2.2E-5,1855287.569573284,1.0,1.855287569573284E7,10.0,11.0,11,0,0,11,11,10.0,10,0,0,10,10
"2018-10-15T13:30:07,293",CREATE,0,1,1.0,1.0,3,0,30,3.054,3.3E-5,1443695.8614051973,1.0,1.4436958614051972E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:30:08,293",CREATE,0,1,1.0,1.0,4,0,40,4.054,4.4E-5,1299545.159194282,1.0,1.2995451591942819E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:30:09,293",CREATE,0,1,1.0,1.0,5,0,50,5.054,5.5E-5,1226091.2211868563,1.0,1.2260912211868564E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:30:10,293",CREATE,0,1,1.0,1.0,6,0,60,6.054,6.6E-5,1181567.5462780623,1.0,1.1815675462780623E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:30:11,293",CREATE,0,1,1.0,1.0,7,0,70,7.054,7.7E-5,1151694.6363935506,1.0,1.1516946363935506E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:30:12,293",CREATE,0,1,1.0,1.0,8,0,80,8.054,8.8E-5,1130103.1219098743,1.0,1.1301031219098743E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:30:13,293",CREATE,0,1,1.0,1.0,9,0,90,9.054,9.9E-5,1113999.2573338284,1.0,1.1139992573338285E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:30:14,293",CREATE,0,1,1.0,1.0,10,0,100,10.053,1.1E-4,1101442.8901861438,1.0,1.1014428901861439E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:32:00,764",CREATE,0,1,1.0,1.0,0,0,0,0.034,0.0,0.0,0.0,0.0,0.0,NaN,9223372036854775807,0,0,0,-9223372036854775808,NaN,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:32:01,762",CREATE,0,1,1.0,1.0,1,0,10,1.034,1.1E-5,1.851851851851852E7,0.0,1.8518518518518516E8,0.0,11.0,11,0,0,0,11,10.0,10,0,0,0,10
"2018-10-15T13:32:02,762",CREATE,0,1,1.0,1.0,2,0,20,2.034,2.2E-5,1897533.2068311195,1.0,1.8975332068311196E7,10.0,11.0,11,0,0,11,11,10.0,10,0,0,10,10
"2018-10-15T13:32:03,762",CREATE,0,1,1.0,1.0,3,0,30,3.034,3.3E-5,1460564.7517039923,1.0,1.4605647517039923E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:32:04,762",CREATE,0,1,1.0,1.0,4,0,40,4.034,4.4E-5,1309757.6948264572,1.0,1.309757694826457E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:32:05,762",CREATE,0,1,1.0,1.0,5,0,50,5.034,5.5E-5,1233045.6226880394,1.0,1.2330456226880394E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:32:06,762",CREATE,0,1,1.0,1.0,6,0,60,6.034,6.6E-5,1186943.6201780415,1.0,1.1869436201780416E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:32:07,762",CREATE,0,1,1.0,1.0,7,0,70,7.034,7.7E-5,1156069.3641618497,1.0,1.1560693641618496E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:32:08,762",CREATE,0,1,1.0,1.0,8,0,80,8.034,8.8E-5,1133947.5549255847,1.0,1.1339475549255848E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:32:09,762",CREATE,0,1,1.0,1.0,9,0,90,9.034,9.9E-5,1117318.43575419,1.0,1.11731843575419E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:32:10,762",CREATE,0,1,1.0,1.0,10,0,100,10.034,1.1E-4,1104362.2308117063,1.0,1.1043622308117062E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:41:43,826",CREATE,0,1,1.0,1.0,0,0,0,0.043,0.0,0.0,0.0,0.0,0.0,NaN,9223372036854775807,0,0,0,-9223372036854775808,NaN,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:41:44,824",CREATE,0,1,1.0,1.0,1,0,10,1.043,1.1E-5,1.6666666666666666E7,0.0,1.6666666666666666E8,0.0,11.0,11,0,0,0,11,10.0,10,0,0,0,10
"2018-10-15T13:41:45,824",CREATE,0,1,1.0,1.0,2,0,20,2.043,2.2E-5,1876172.607879925,1.0,1.876172607879925E7,10.0,11.0,11,0,0,11,11,10.0,10,0,0,10,10
"2018-10-15T13:41:46,824",CREATE,0,1,1.0,1.0,3,0,30,3.043,3.3E-5,1451378.809869376,1.0,1.451378809869376E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:41:47,824",CREATE,0,1,1.0,1.0,4,0,40,4.043,4.4E-5,1304206.0645582,1.0,1.3042060645582002E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:41:48,824",CREATE,0,1,1.0,1.0,5,0,50,5.043,5.5E-5,1229407.4256208506,1.0,1.2294074256208507E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:41:49,824",CREATE,0,1,1.0,1.0,6,0,60,6.043,6.6E-5,1184132.6228537594,1.0,1.1841326228537597E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:41:50,824",CREATE,0,1,1.0,1.0,7,0,70,7.043,7.7E-5,1153782.7591890555,1.0,1.1537827591890557E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:41:51,824",CREATE,0,1,1.0,1.0,8,0,80,8.043,8.8E-5,1132022.0744304515,1.0,1.1320220744304514E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:41:52,824",CREATE,0,1,1.0,1.0,9,0,90,9.043,9.9E-5,1115656.3778356265,1.0,1.1156563778356265E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:41:53,824",CREATE,0,1,1.0,1.0,10,0,100,10.043,1.1E-4,1102779.0030877811,1.0,1.1027790030877812E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:42:20,980",CREATE,0,1,1.0,1.0,0,0,0,0.049,0.0,0.0,0.0,0.0,0.0,NaN,9223372036854775807,0,0,0,-9223372036854775808,NaN,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:42:21,970",CREATE,0,1,1.0,1.0,1,0,10,1.049,1.1E-5,1.7857142857142854E7,0.0,1.7857142857142857E8,0.0,11.0,11,0,0,0,11,10.0,10,0,0,0,10
"2018-10-15T13:42:22,970",CREATE,0,1,1.0,1.0,2,0,20,2.049,2.2E-5,1893939.393939394,1.0,1.893939393939394E7,10.0,11.0,11,0,0,11,11,10.0,10,0,0,10,10
"2018-10-15T13:42:23,970",CREATE,0,1,1.0,1.0,3,0,30,3.049,3.3E-5,1459143.9688715953,1.0,1.4591439688715953E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:42:24,970",CREATE,0,1,1.0,1.0,4,0,40,4.049,4.4E-5,1308900.5235602094,1.0,1.3089005235602094E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:42:25,970",CREATE,0,1,1.0,1.0,5,0,50,5.049,5.5E-5,1232741.6173570019,1.0,1.232741617357002E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:42:26,970",CREATE,0,1,1.0,1.0,6,0,60,6.049,6.6E-5,1186708.8607594937,1.0,1.1867088607594937E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:42:27,970",CREATE,0,1,1.0,1.0,7,0,70,7.049,7.7E-5,1155687.6341423148,1.0,1.1556876341423146E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:42:28,970",CREATE,0,1,1.0,1.0,8,0,80,8.049,8.8E-5,1133626.1867649143,1.0,1.1336261867649142E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:42:29,970",CREATE,0,1,1.0,1.0,9,0,90,9.049,9.9E-5,1117041.082288693,1.0,1.117041082288693E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:42:30,970",CREATE,0,1,1.0,1.0,10,0,100,10.049,1.1E-4,1104118.3614883514,1.0,1.1041183614883516E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:43:14,976",CREATE,0,1,1.0,1.0,0,0,0,0.066,0.0,0.0,0.0,0.0,0.0,NaN,9223372036854775807,0,0,0,-9223372036854775808,NaN,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:43:15,971",CREATE,0,1,1.0,1.0,1,0,10,1.066,1.1E-5,1.3333333333333334E7,0.0,1.3333333333333333E8,0.0,11.0,11,0,0,0,11,10.0,10,0,0,0,10
"2018-10-15T13:43:16,971",CREATE,0,1,1.0,1.0,2,0,20,2.066,2.2E-5,1860465.1162790698,1.0,1.8604651162790697E7,10.0,11.0,11,0,0,11,11,10.0,10,0,0,10,10
"2018-10-15T13:43:17,971",CREATE,0,1,1.0,1.0,3,0,30,3.066,3.3E-5,1445783.1325301204,1.0,1.4457831325301206E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:43:18,971",CREATE,0,1,1.0,1.0,4,0,40,4.066,4.4E-5,1300813.0081300812,1.0,1.3008130081300814E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:43:19,971",CREATE,0,1,1.0,1.0,5,0,50,5.066,5.5E-5,1226993.865030675,1.0,1.2269938650306748E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:43:20,971",CREATE,0,1,1.0,1.0,6,0,60,6.066,6.6E-5,1182266.0098522166,1.0,1.1822660098522168E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:43:21,971",CREATE,0,1,1.0,1.0,7,0,70,7.066,7.7E-5,1152263.3744855968,1.0,1.1522633744855968E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:43:22,971",CREATE,0,1,1.0,1.0,8,0,80,8.066,8.8E-5,1130582.2498586772,1.0,1.1305822498586772E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:43:23,971",CREATE,0,1,1.0,1.0,9,0,90,9.066,9.9E-5,1114413.075780089,1.0,1.1144130757800892E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:43:24,971",CREATE,0,1,1.0,1.0,10,0,100,10.066,1.1E-4,1101806.9634200088,1.0,1.1018069634200089E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:44:18,503",CREATE,0,1,1.0,1.0,0,0,0,0.018,0.0,0.0,0.0,0.0,0.0,NaN,9223372036854775807,0,0,0,-9223372036854775808,NaN,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:44:19,498",CREATE,0,1,1.0,1.0,1,0,10,1.019,1.1E-5,3.0303030303030305E7,0.0,3.0303030303030306E8,0.0,11.0,11,0,0,0,11,10.0,10,0,0,0,10
"2018-10-15T13:44:20,498",CREATE,0,1,1.0,1.0,2,0,20,2.019,2.2E-5,1936108.4220716362,1.0,1.9361084220716357E7,10.0,11.0,11,0,0,11,11,10.0,10,0,0,10,10
"2018-10-15T13:44:21,498",CREATE,0,1,1.0,1.0,3,0,30,3.018,3.3E-5,1475651.7461878995,1.0,1.4756517461878996E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:44:22,498",CREATE,0,1,1.0,1.0,4,0,40,4.019,4.4E-5,1316655.6945358787,1.0,1.3166556945358789E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:44:23,498",CREATE,0,1,1.0,1.0,5,0,50,5.019,5.5E-5,1238236.7508667656,1.0,1.2382367508667657E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:44:24,498",CREATE,0,1,1.0,1.0,6,0,60,6.019,6.6E-5,1190948.7892020643,1.0,1.1909487892020643E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:44:25,524",CREATE,0,1,1.0,1.0,7,0,70,7.018,7.7E-5,1159324.2795627692,1.0,1.159324279562769E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:44:26,498",CREATE,0,1,1.0,1.0,8,0,80,8.019,8.8E-5,1136525.074584458,1.0,1.136525074584458E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:44:27,499",CREATE,0,1,1.0,1.0,9,0,90,9.02,9.9E-5,1119542.2316208484,1.0,1.1195422316208484E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:44:28,499",CREATE,0,1,1.0,1.0,10,0,100,10.02,1.1E-4,1106317.0704723974,1.0,1.1063170704723975E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:44:42,706",CREATE,0,1,1.0,1.0,0,0,0,0.012,0.0,0.0,0.0,0.0,0.0,NaN,9223372036854775807,0,0,0,-9223372036854775808,NaN,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:44:43,699",CREATE,0,1,1.0,1.0,1,0,10,1.011,1.1E-5,1.9230769230769232E7,0.0,1.9230769230769232E8,0.0,11.0,11,0,0,0,11,10.0,10,0,0,0,10
"2018-10-15T13:44:44,699",CREATE,0,1,1.0,1.0,2,0,20,2.011,2.2E-5,1899335.232668566,1.0,1.899335232668566E7,10.0,11.0,11,0,0,11,11,10.0,10,0,0,10,10
"2018-10-15T13:44:45,699",CREATE,0,1,1.0,1.0,3,0,30,3.012,3.3E-5,1461276.1811982463,1.0,1.4612761811982464E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:44:46,699",CREATE,0,1,1.0,1.0,4,0,40,4.012,4.4E-5,1310186.7016049786,1.0,1.3101867016049787E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:44:47,699",CREATE,0,1,1.0,1.0,5,0,50,5.012,5.5E-5,1233654.083395016,1.0,1.233654083395016E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:44:48,699",CREATE,0,1,1.0,1.0,6,0,60,6.012,6.6E-5,1187413.417771621,1.0,1.1874134177716209E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:44:49,699",CREATE,0,1,1.0,1.0,7,0,70,7.012,7.7E-5,1156451.346439782,1.0,1.156451346439782E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:44:50,699",CREATE,0,1,1.0,1.0,8,0,80,8.012,8.8E-5,1134269.1053452431,1.0,1.1342691053452432E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:44:51,699",CREATE,0,1,1.0,1.0,9,0,90,9.012,9.9E-5,1117457.1641420412,1.0,1.1174571641420413E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:44:52,699",CREATE,0,1,1.0,1.0,10,0,100,10.012,1.1E-4,1104484.205875856,1.0,1.104484205875856E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:49:22,490",CREATE,0,1,1.0,1.0,0,0,0,0.041,0.0,0.0,0.0,0.0,0.0,NaN,9223372036854775807,0,0,0,-9223372036854775808,NaN,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T13:49:23,488",CREATE,0,1,1.0,1.0,2,0,20,1.041,2.2E-5,1923076.9230769232,1.0,1.9230769230769232E7,10.0,11.0,11,0,0,11,11,10.0,10,0,0,10,10
"2018-10-15T13:49:24,488",CREATE,0,1,1.0,1.0,3,0,30,2.041,3.3E-5,1470588.2352941176,1.0,1.4705882352941176E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:49:25,489",CREATE,0,1,1.0,1.0,3,0,30,3.042,3.3E-5,1470588.2352941176,1.0,1.4705882352941176E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:49:26,489",CREATE,0,1,1.0,1.0,5,0,50,4.042,5.5E-5,1237623.7623762377,1.0,1.2376237623762377E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:49:27,489",CREATE,0,1,1.0,1.0,6,0,60,5.042,6.6E-5,1190240.0317397343,1.0,1.1902400317397341E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-15T13:49:28,489",CREATE,0,1,1.0,1.0,7,0,70,6.042,7.7E-5,1158748.5515643104,1.0,1.1587485515643107E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:49:29,489",CREATE,0,1,1.0,1.0,8,0,80,7.042,8.8E-5,1136202.243999432,1.0,1.1362022439994318E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:49:30,489",CREATE,0,1,1.0,1.0,9,0,90,8.042,9.9E-5,1119263.773162542,1.0,1.1192637731625421E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:49:31,489",CREATE,0,1,1.0,1.0,10,0,100,9.042,1.1E-4,1106072.3371308486,1.0,1.1060723371308483E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T13:49:32,489",CREATE,0,1,1.0,1.0,10,0,100,10.042,1.1E-4,1106072.3371308486,1.0,1.1060723371308483E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-15T14:06:10,091",CREATE,0,1,1.0,1.0,0,0,0,0.096,0.0,0.0,0.0,0.0,0.0,NaN,9223372036854775807,0,0,0,-9223372036854775808,NaN,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T14:06:55,652",CREATE,0,1,1.0,1.0,0,0,0,0.029,0.0,0.0,0.0,0.0,0.0,NaN,9223372036854775807,0,0,0,-9223372036854775808,NaN,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T14:08:08,381",CREATE,0,1,1.0,1.0,0,0,0,0.056,0.0,0.0,0.0,0.0,0.0,NaN,9223372036854775807,0,0,0,-9223372036854775808,NaN,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T14:09:33,794",CREATE,0,1,1.0,1.0,0,0,0,0.034,0.0,0.0,0.0,0.0,0.0,NaN,9223372036854775807,0,0,0,-9223372036854775808,NaN,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T14:10:36,261",CREATE,0,1,1.0,1.0,0,0,0,0.03,0.0,0.0,0.0,0.0,0.0,NaN,9223372036854775807,0,0,0,-9223372036854775808,NaN,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T14:13:12,493",CREATE,0,1,1.0,1.0,0,0,0,0.09,0.0,0.0,0.0,0.0,0.0,NaN,9223372036854775807,0,0,0,-9223372036854775808,NaN,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T14:13:42,126",CREATE,0,1,1.0,1.0,0,0,0,0.008,0.0,0.0,0.0,0.0,0.0,NaN,9223372036854775807,0,0,0,-9223372036854775808,NaN,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T14:14:48,503",CREATE,0,1,1.0,1.0,0,0,0,0.038,0.0,0.0,0.0,0.0,0.0,NaN,9223372036854775807,0,0,0,-9223372036854775808,NaN,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T14:15:33,264",CREATE,0,1,1.0,1.0,0,0,0,0.027,0.0,0.0,0.0,0.0,0.0,NaN,9223372036854775807,0,0,0,-9223372036854775808,NaN,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-15T14:15:52,158",CREATE,0,1,1.0,1.0,0,0,0,0.034,0.0,0.0,0.0,0.0,0.0,NaN,9223372036854775807,0,0,0,-9223372036854775808,NaN,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-16T06:18:04,229",CREATE,0,1,1.0,1.0,0,0,0,0.043,0.0,0.0,0.0,0.0,0.0,NaN,9223372036854775807,0,0,0,-9223372036854775808,NaN,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-16T06:18:05,226",CREATE,0,1,1.0,1.0,1,1,10,1.043,1.1E-5,1.7241379310344826E7,0.0,1.724137931034483E8,0.0,11.0,11,0,0,0,11,10.0,10,0,0,0,10
"2018-10-16T06:18:06,226",CREATE,0,1,1.0,1.0,2,2,20,2.043,2.2E-5,1890359.168241966,1.0,1.890359168241966E7,10.0,11.0,11,0,0,11,11,10.0,10,0,0,10,10
"2018-10-16T06:18:07,226",CREATE,0,1,1.0,1.0,3,3,30,3.043,3.3E-5,1457725.9475218658,1.0,1.4577259475218657E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-16T06:18:08,226",CREATE,0,1,1.0,1.0,4,4,40,4.043,4.4E-5,1308044.4735120996,1.0,1.3080444735120993E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-16T06:18:09,226",CREATE,0,1,1.0,1.0,5,5,50,5.043,5.5E-5,1232134.0561853128,1.0,1.232134056185313E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-16T06:18:10,226",CREATE,0,1,1.0,1.0,6,6,60,6.043,6.6E-5,1186239.6204033215,1.0,1.1862396204033215E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-16T06:18:11,226",CREATE,0,1,1.0,1.0,7,7,70,7.043,7.7E-5,1155496.86365137,1.0,1.1554968636513703E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-16T06:18:12,226",CREATE,0,1,1.0,1.0,8,8,80,8.043,8.8E-5,1133465.5709832814,1.0,1.1334655709832814E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-16T06:18:13,226",CREATE,0,1,1.0,1.0,9,9,90,9.043,9.9E-5,1116763.8664846756,1.0,1.1167638664846754E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-16T06:18:14,227",CREATE,0,1,1.0,1.0,10,10,100,10.044,1.1E-4,1103874.5998454576,1.0,1.1038745998454574E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-16T06:43:03,207",CREATE,0,1,0,1.0,0,0,0,0.018,0.0,0.0,0.0,0.0,0.0,NaN,9223372036854775807,0,0,0,-9223372036854775808,NaN,9223372036854775807,0,0,0,-9223372036854775808
"2018-10-16T06:43:04,193",CREATE,0,1,1,1.0,1,1,10,1.018,1.1E-5,3.448275862068965E7,0.0,3.448275862068966E8,0.0,11.0,11,0,0,0,11,10.0,10,0,0,0,10
"2018-10-16T06:43:05,193",CREATE,0,1,1,1.0,2,2,20,2.018,2.2E-5,1930501.9305019306,1.0,1.9305019305019304E7,10.0,11.0,11,0,0,11,11,10.0,10,0,0,10,10
"2018-10-16T06:43:06,193",CREATE,0,1,1,1.0,3,3,30,3.018,3.3E-5,1473477.4066797642,1.0,1.4734774066797642E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-16T06:43:07,193",CREATE,0,1,1,1.0,4,4,40,4.018,4.4E-5,1317523.0566534915,1.0,1.3175230566534914E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-16T06:43:08,193",CREATE,0,1,1,1.0,5,5,50,5.018,5.5E-5,1238850.3468780972,1.0,1.238850346878097E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-16T06:43:09,193",CREATE,0,1,1,1.0,6,6,60,6.018,6.6E-5,1191421.7633042098,1.0,1.1914217633042097E7,10.0,11.0,11,0,11,11,11,10.0,10,0,10,10,10
"2018-10-16T06:43:10,193",CREATE,0,1,1,1.0,7,7,70,7.018,7.7E-5,1159708.4161696488,1.0,1.1597084161696488E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-16T06:43:11,193",CREATE,0,1,1,1.0,8,8,80,8.018,8.8E-5,1136848.0886741509,1.0,1.1368480886741508E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-16T06:43:12,193",CREATE,0,1,1,1.0,9,9,90,9.018,9.9E-5,1119820.8286674132,1.0,1.1198208286674133E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
"2018-10-16T06:43:13,193",CREATE,0,1,1,1.0,10,10,100,10.017,1.1E-4,1106561.912138984,1.0,1.1065619121389842E7,10.0,11.0,11,11,11,11,11,10.0,10,10,10,10,10
